12,"Consume(- 5 None, source=canvas[0])",0.0
12,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.3641696800871167
12,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
12,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.5454843193824369
12,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.0211564491911852
12,"Consume(- 4 None, source=canvas[0])",0.0
12,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.6676079717550942
13,"SeqCanvas((4 5 6))",0.704045644764127
13,"Want(15)",4.0
13,"Detector(15, RaiseException(SolvedNumble))",0.459577888267109
13,"GettingCloser.Tagger(target=15)",0.459577888267109
13,"Consume(- 4 4, source=canvas[0])",0.0
13,"canvas[0]",2.0
13,"Consume(- 5 4, source=canvas[0])",0.0
13,"Consume(- 6 4, source=canvas[0])",0.0
13,"Consume(- 5 5, source=canvas[0])",0.0
13,"Consume(- 6 5, source=canvas[0])",0.0
13,"Consume(- 6 6, source=canvas[0])",0.0
13,"ImCell(5 - 4 = 1 (6 1))",0.25529054457067446
13,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.08853787272595742
13,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.023892364811265658
13,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.049599716751717995
13,"Consume(+ 4 4, source=canvas[0])",0.0
13,"Consume(+ 5 4, source=canvas[0])",0.0
13,"Consume(+ 6 4, source=canvas[0])",0.0
13,"Consume(+ 5 5, source=canvas[0])",0.0
13,"Consume(+ 6 5, source=canvas[0])",0.0
13,"Consume(+ 6 6, source=canvas[0])",0.0
13,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.037232659867717344
13,"Consume(- 5 None, source=canvas[0])",0.0
13,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.2975531426921204
13,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
13,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.44570040395095073
13,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.01951545553498649
13,"Consume(- 4 None, source=canvas[0])",0.0
13,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.5454843193824369
13,"Blocked(Consume(+ 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.0
14,"SeqCanvas((4 5 6))",0.6783045201917189
14,"Want(15)",4.0
14,"Detector(15, RaiseException(SolvedNumble))",0.4264529811141146
14,"GettingCloser.Tagger(target=15)",0.4264529811141146
14,"Consume(- 4 4, source=canvas[0])",0.0
14,"canvas[0]",2.0
14,"Consume(- 5 4, source=canvas[0])",0.0
14,"Consume(- 6 4, source=canvas[0])",0.0
14,"Consume(- 5 5, source=canvas[0])",0.0
14,"Consume(- 6 5, source=canvas[0])",0.0
14,"Consume(- 6 6, source=canvas[0])",0.0
14,"ImCell(5 - 4 = 1 (6 1))",0.2518354010666439
14,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.07234188818405042
14,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.02297572528561488
14,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.04716432681286779
14,"Consume(+ 4 4, source=canvas[0])",0.0
14,"Consume(+ 5 4, source=canvas[0])",0.0
14,"Consume(+ 6 4, source=canvas[0])",0.0
14,"Consume(+ 5 5, source=canvas[0])",0.0
14,"Consume(+ 6 5, source=canvas[0])",0.0
14,"Consume(+ 6 6, source=canvas[0])",0.0
14,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.034870358943609125
14,"Consume(- 5 None, source=canvas[0])",0.0
14,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.24312258149766156
14,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
14,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.3641696800871167
14,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.018096542246234765
14,"Consume(- 4 None, source=canvas[0])",0.0
14,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.44570040395095073
14,"Blocked(Consume(+ 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.0
15,"SeqCanvas((4 5 6))",0.6576209138789951
15,"Want(15)",4.0
15,"Detector(15, RaiseException(SolvedNumble))",0.3992398639771035
15,"GettingCloser.Tagger(target=15)",0.3992398639771035
